regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
Sul,RS,,43,,,,2020-03-08,11,11377239,0,0.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-09,11,11377239,0,0.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-10,11,11377239,1,1.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-11,11,11377239,2,1.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-12,11,11377239,4,2.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-13,11,11377239,4,0.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-14,11,11377239,6,2.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-15,12,11377239,6,0.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-16,12,11377239,6,0.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-17,12,11377239,10,4.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-18,12,11377239,19,9.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-19,12,11377239,28,9.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-20,12,11377239,37,9.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-21,12,11377239,60,23.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-22,13,11377239,72,12.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-23,13,11377239,86,14.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-24,13,11377239,98,12.0,0,0.0,,,
Sul,RS,,43,,,,2020-03-25,13,11377239,123,25.0,1,1.0,,,
Sul,RS,,43,,,,2020-03-26,13,11377239,168,45.0,1,0.0,,,
Sul,SC,,42,,,,2020-02-25,9,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-02-26,9,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-02-27,9,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-02-28,9,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-02-29,9,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-01,10,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-02,10,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-03,10,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-04,10,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-05,10,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-06,10,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-07,10,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-08,11,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-09,11,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-10,11,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-11,11,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-12,11,7164788,0,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-13,11,7164788,2,2.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-14,11,7164788,4,2.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-15,12,7164788,6,2.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-16,12,7164788,7,1.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-17,12,7164788,7,0.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-18,12,7164788,10,3.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-19,12,7164788,20,10.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-20,12,7164788,21,1.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-21,12,7164788,51,30.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-22,13,7164788,57,6.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-23,13,7164788,68,11.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-24,13,7164788,107,39.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-25,13,7164788,109,2.0,0,0.0,,,
Sul,SC,,42,,,,2020-03-26,13,7164788,122,13.0,1,1.0,,,
